y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
63.63263075722092,1584.013565790615,37047.10873714065,8.335410618012375,0.07897959146528977,136.8901754013524,197058.0,0.06401990749047883,0,0
65.81539856052817,1453.3317143784836,47504.10424866837,8.755023760172321,0.05768797900344922,129.1780528435297,217310.0,0.05023440944341282,0,1
89.82985405505265,1863.9455385183817,34788.09950457842,8.150106621737308,0.07837145410056895,138.1755291609895,174517.0,0.0921733766744441,0,2
136.99016609419846,1839.1329224109538,40976.4351803513,8.124036474061366,0.0923698660174719,138.1755291609895,198343.0,0.06292425098026772,0,3
1192.0320175041106,1643.3236706844987,49639.71952030543,9.360704791001858,0.015151833319186934,109.25506956915449,249327.0,0.03747650776976563,0,4
1193.6486376041682,1327.1805776499948,44035.57712828762,8.890712080991191,0.017501323525340767,116.96719212697715,233003.0,0.04305102696970032,0,5
1199.6439914794867,1528.1298166011466,37110.09107136287,10.590493253686985,0.1768622191667097,100.2575932516947,237087.0,0.04150640376530421,0,6
1174.0590878604962,169.49483568075118,28746.936834284,11.007660483211668,0.36198762039436866,79.69193309750092,170428.0,0.10016383621292825,0,7
1095.8368304178373,168.02669264932476,28362.616060152504,10.961846648079426,0.35972434348953347,75.83587181858958,169702.0,0.10172962512470875,0,8
1066.7124610001206,1393.7375415855067,37283.613828913876,10.951915060244245,0.184973390338102,100.2575932516947,236796.0,0.041612786977064525,0,9
1026.4793388429753,573.4731485352285,39970.64586343526,8.733375232007907,0.21741500437702135,120.8232534058885,224310.0,0.04675455209571927,0,10
1869.2411961891319,1058.3113796753705,36426.925548115745,10.678543838838504,0.13831596787397377,101.54294701133182,218635.0,0.04953652912272205,0,11
1895.758474731557,2288.190493641661,35073.44803921787,7.745776260468083,0.041156061016091365,163.88260435373172,152842.0,0.15970880619430836,0,12
1908.7449427883541,2444.628906153044,25892.808811009796,7.581954785723589,0.00573096326572096,143.9596210793565,110627.0,-0.3739968645699722,0,13
1942.8098749505227,567.6802075850644,43838.91800306315,9.361196022382146,0.2761339068977487,144.60229795917505,189416.0,0.07141511594436133,0,14
1974.5269543546694,1728.6650052465898,9799.537063473339,12.468851537205543,0.20508651452617585,22.493690793649453,152554.0,0.16127894199460757,0,15
151.23732653190547,822.1150750902984,40568.33536166652,8.584115827925457,0.14818062510816285,142.03159043990084,192653.0,0.06808380725499705,0,16
274.16432643901254,1480.0573785406684,42383.25487027412,8.632245585962652,0.04817616344383795,124.03663780498127,221368.0,0.048156592460423746,0,18
297.55984730175254,345.7880617733819,18518.734291971687,10.893432649608183,0.1813284909604828,77.1212255782267,115131.0,-0.5812250807939761,0,19
306.10651301077456,1609.0979238666396,50581.24114923961,9.226782370313492,0.06770238333858458,116.3245152471586,239632.0,0.040598681431734965,0,20
340.23389080535054,1451.4146398264995,44153.82967417424,8.834230161662852,0.05081565002944125,120.8232534058885,227485.0,0.04533027597624147,0,22
355.65179463274956,885.9489911433709,9651.078704235253,13.925999978261986,0.1657777894723107,16.70959887528245,169690.0,0.1017559173026531,0,23
372.11168119948957,1629.9260952786049,48349.86702250959,9.09687658196079,0.08149410472171847,116.3245152471586,236989.0,0.041542169615717904,0,24
395.15491318717125,388.8383372899502,27613.25481828407,9.341150196791746,0.1916509571133663,133.03411412244105,152785.0,0.16001713095103764,0,25
424.12618839847516,2378.390667340284,27986.00740857883,7.585052574034392,0.06742774968904763,136.8901754013524,138948.0,0.3011508052372943,0,26
1308.038156166105,1889.6704175472669,11251.344134983456,12.465120125400924,0.18684840825937432,21.851013913830897,184041.0,0.07773047638895574,0,27
1343.962871787335,2422.2670990024435,34982.83059916345,7.766040946742348,0.006326269500394635,152.95709739681627,170636.0,0.09972407945772352,0,28
1356.133256991321,1100.9342152844745,42653.17915979791,9.483217424957948,0.06133954862672047,111.18310020861016,240548.0,0.04028161339867136,0,29
1356.925424856533,1866.9031077596962,46363.995463870255,9.758781514072625,0.04122119940059909,101.54294701133182,262144.0,0.03401797311627322,0,30
1379.0475334434618,2378.9760470313868,39682.726621276546,7.929449546865333,0.007900355243763504,144.60229795917505,185968.0,0.07534185374713577,0,31
1397.4344870388545,943.2351913861786,44527.22494134882,9.025934638750513,0.012354418307324281,116.3245152471586,234341.0,0.04253246769154857,0,32
