particle_id,radius_um,diffusivity_um2s
1,18.380335381741062,0.011658720878978145
2,28.796740648246804,0.007441508832381406
3,20.408636199259163,0.010500025468899488
4,1.0745463420978962,0.1994248097847066
5,11.681499046815969,0.018344494916184128
6,27.547615706506527,0.007778938190542255
7,0.765200352595118,0.28004587184385527
8,0.14961462637930004,1.4322877720154075
9,0.29575198425606697,0.724563861901898
10,11.17090267977445,0.019182979748423697
11,0.06380086005755733,3.3587509585984345
12,17.250913913212724,0.012422020129240605
13,0.7162595664677566,0.29918092533759116
15,8.325223596741237,0.025739993333224798
16,42.64730896101185,0.005024729698036286
18,0.49411567114006183,0.4336863054419951
19,0.12238896702919771,1.7509029210664298
20,27.38331360394443,0.007825612450600488
21,9.705869369230857,0.022078516794905804
24,0.037158643872854794,5.766927356417055
27,10.198406624951373,0.021012223552004824
28,1.4364532685890175,0.14918076665885324
29,10.047547165112267,0.021327712759766963
30,0.2940350609743024,0.7287947198121845
31,21.382855196425485,0.010021636395571146
32,27.206344548511126,0.00787651569638937
34,11.88210849196336,0.018034778930243255
35,5.465980417287387,0.039204531212732006
36,0.16258270459789353,1.3180442557387602
37,3.3278714909467846,0.06439287107710974
38,0.1589001427016602,1.3485903551393497
39,35.662246165355455,0.006008909222490344
40,0.14574632959881298,1.4703025487337593
41,65.64060056420645,0.003264613639055846
42,42.40810014818487,0.005053072387797057
43,59.07551274330972,0.0036274115945272713
44,0.17373015337427922,1.233471540291929
45,8.022776853563434,0.02671035276053386
46,29.382529391675988,0.007293150192114962
47,7.501751203561109,0.028565490118627298
48,2.7864137054057734,0.076905737099265
49,12.443404652168836,0.017221267480068258
50,0.523028108563331,0.40971258784990855
51,29.377148089895574,0.007294486150322803
52,35.723470576993655,0.0059986108968855725
53,0.9079265294946944,0.23602262178305197
54,32.63420275369351,0.0065664603941786815
55,0.5465221802357898,0.39209973103977624
56,3.6116463337873315,0.05933338429984369
57,0.6668657723681074,0.321340828629959
58,7.3496362579465515,0.0291567082175026
59,8.399741840214926,0.025511641185420306
60,0.32074990048887464,0.6680943612176056
61,0.5339689960653144,0.4013176822189755
62,0.15215128083125196,1.4084087804386705
63,0.5294331073532429,0.40475594914911145
64,12.376436456928097,0.01731445078100563
65,22.602794158000414,0.009480739344868804
66,0.09793294521477991,2.1881420946521755
67,0.35976990237174955,0.5956340384924657
68,1.6967643350138326,0.12629402649247592
69,6.016636762025127,0.03561644293208045
70,10.374622349734707,0.020655325336560802
71,52.79652979664472,0.004058812211770474
72,0.1504363151346914,1.4244645628674308
73,14.741050741057379,0.014537036988881168
74,0.40201099654505107,0.5330481049508079
75,22.597260872881783,0.009483060848976124
76,0.4814034416868978,0.4451384874333722
77,0.06341634111643392,3.379116424965002
78,5.674939296256013,0.037760967772660026
80,16.87315494360571,0.012700126360122922
81,17.53495147096071,0.012220803703540822
82,0.5325234071889249,0.4024070998285726
83,6.328658121660732,0.033860448101041066
84,7.849859393799737,0.027298730987077875
85,28.624800060319263,0.007486207743850184
87,17.40227432867346,0.012313976657903902
88,0.13668009011069707,1.5678303965425473
89,0.460146120611685,0.46570250248521505
90,0.27841506412478806,0.7696824902465698
91,0.31481377489775864,0.6806919422357555
92,0.1409209765219344,1.5206479912830493
93,0.7679692095966878,0.27903618686778336
94,0.22723645427029532,0.9430317884771611
95,0.16936597486947919,1.2652553149643393
96,0.23802672617526258,0.9002820957170141
98,0.11580236590405527,1.8504906890699462
99,0.894847774039533,0.2394722388483677
100,0.1054448777519305,2.0322580332623317
101,0.19237903887923546,1.1139009796812893
102,,
105,0.23832179424906624,0.8991674494266898
106,0.7548436260990191,0.28388820209712534
108,0.08382823878701741,2.556312800775588
110,0.15885473608893982,1.3489758325980763
117,0.7066421962948756,0.30325276497966647
118,0.09129138006073818,2.347332242487216
119,0.2878276237883999,0.7445122780684322
120,28.209811387056742,0.007596335790321753
123,0.2475011155981045,0.8658191271577704
124,0.44618873143539517,0.48027030890795375
127,0.431445231450575,0.4966822768147195
130,0.20443223690154683,1.0482260680879134
132,0.26766333583042917,0.8005997504771577
136,,
137,1.3245409079998764,0.16178526354562786
138,0.2602311974181213,0.8234646806524782
140,2.007367142387789,0.10675236998390993
144,1.5651201416713125,0.13691677346180886
147,0.3548612883862017,0.6038731382965291
148,0.01623424400125332,13.199949431657028
150,0.21346220416692974,1.0038835713986503
151,0.06551809832795308,3.2707176390420143
153,4.402241050389375,0.048677752404941876
156,37.953739995449254,0.005646115505439498
158,24.450237563192022,0.008764381095434606
160,0.3015886431047255,0.7105413442352784
161,54.05971963403756,0.003963971721059415
165,0.08350698784426859,2.566146922666579
166,0.06080252708808594,3.5243798266357738
