particle_id,radius_um,diffusivity_um2s
4,0.47800515216804657,0.44830311745759066
6,0.07735006215127171,2.7704075978457645
8,2.7406184651380046,0.07819081809584705
10,2.6924824961189757,0.07958870677399424
12,2.7655872973328566,0.07748488000519403
13,2.5979285394509968,0.08248540967297353
14,0.5176258020865216,0.41398863621930937
15,0.5364982400784118,0.39942572755952666
17,0.1814505987473561,1.180989213356606
19,2.1901499587097066,0.09784316321608026
28,0.6755463843175539,0.3172116746568115
30,0.09590242663328655,2.234471091092782
32,0.12023679602124653,1.7822430983594972
39,0.15210993996076985,1.408791561767708
44,0.46771312130187603,0.45816803103844356
55,0.20534384502542435,1.0435725495019978
61,0.3599982342238786,0.5952562526861177
62,0.2035232000648737,1.0529079722086683
64,0.1324742329682076,1.617606647544454
66,0.061549390305213544,3.4816136896740915
68,0.13276701887685982,1.6140394029369476
70,0.2149969333951859,0.9967174717038246
78,2.502861974184889,0.08561846481666807
80,0.2789044848369658,0.7683318538351566
81,0.15188858286382462,1.4108446852114458
83,0.19432540631630202,1.1027441235806557
88,0.2185276977864808,0.980613451056008
89,0.1758541524905609,1.2185734419278356
90,0.07847191460163844,2.7308012167865603
92,0.14533672020484378,1.4744463723668324
95,0.14072125012900097,1.5228062547858394
98,0.13929579686428617,1.5383895616499184
104,2.8130418707558524,0.07617774982501278
105,0.16347310763412273,1.3108651507215547
110,0.09946233945894198,2.1544958729448007
112,0.19434364003849047,1.1026406618466347
122,0.0959933871436283,2.23235377200615
123,0.24421605872129237,0.877465638417667
125,0.16491184730922354,1.2994287758835865
126,0.04442442296753063,4.82372500447217
128,0.3257477261245978,0.6578440390885778
131,0.10775325702058115,1.9887213231688676
141,2.097543062066524,0.10216295615242486
148,0.7974116655602065,0.26873346495022626
151,0.8046250475622599,0.26632429667328233
153,0.3714765983727389,0.5768632554955881
154,0.1781772937121414,1.2026852322941248
157,0.1339858595873283,1.5993568316666738
163,0.5023608178593149,0.42656829963545667
164,0.03835794545309101,5.586618296326321
166,0.17089208436414802,1.253956265294884
175,0.10155556628377287,2.110088178514405
184,0.3125072724707937,0.6857158816928092
187,0.29489966710426707,0.7266579917906749
190,0.11319208120866563,1.8931642354263896
191,0.17376148071708758,1.2332491585210807
194,0.4416380673659407,0.48521904181815895
205,0.21122027944736532,1.0145389469154888
206,0.39363423714280227,0.5443916703820275
208,1.999030598805707,0.10719755865955753
210,0.17208974146322287,1.2452293672805663
212,0.19049431763613506,1.1249217432671397
215,0.1783298449147815,1.2016564023824985
216,0.24156798584631012,0.8870844335062724
227,0.9098659847202929,0.23551951988138312
242,0.17184252022653068,1.247020816473343
244,0.0755003235351432,2.838281875414467
246,0.09079245433364001,2.360231381016066
254,0.1206845854202677,1.7756302441731495
255,0.07587794405855978,2.8241566444175565
256,0.07842071087445793,2.7325842559726286
257,0.6062476107377559,0.3534714134657779
261,0.2562592607015429,0.836228120268026
263,0.039872895898462005,5.374357569197551
264,0.15835494657328128,1.3532333818101387
