particle_id,radius_um,diffusivity_um2s
8,2.0210406929107796,0.1060301262757332
10,2.025788852283479,0.10578160682253492
12,2.0496186635818523,0.1045517411044825
13,1.9258096935219249,0.11127330005584772
29,0.8687409003271083,0.246668713073182
31,0.1170472647152707,1.8308091214178328
79,0.040947233116929896,5.233349937608487
87,0.21163496240120352,1.0125510333755072
93,0.062339776102654024,3.437471439179618
97,0.07654326692476132,2.7996087505431944
107,0.11533734274931744,1.8579515945974354
127,0.213306382029763,1.0046169169369947
132,0.18134317550096263,1.1816888023811392
137,0.2381547398210058,0.8997981734009741
141,0.0646089220521136,3.3167431535984746
148,0.14423173185075633,1.4857424030619206
153,0.1469779312640329,1.457982147624394
161,2.3618594408959104,0.09072986993520639
163,0.24802191712465904,0.8640010623336151
167,1.5896397951444525,0.1348048787733402
177,0.15957662493021704,1.3428733686492926
199,0.5773006534832561,0.3711951451722036
200,0.04818983836772739,4.446813003241687
206,0.1063369508168482,2.015209183934702
210,0.1382975111717811,1.5494942610467621
212,0.4024799170778349,0.5324270622831694
222,0.5549739005580528,0.3861284281337288
229,2.6795840876902624,0.07997181385803763
231,0.06030902800456652,3.553219260331959
245,0.13748122548989358,1.558694280721829
249,0.40054363028665196,0.5350008929722991
251,0.1775873281101457,1.2066806914557249
267,0.03872958638098662,5.533010287528567
273,0.16324555530554657,1.3126924005779919
278,0.5356163263459434,0.4000833980167346
289,0.07831516910766213,2.736266834629865
300,0.155154237290053,1.3811495168972967
302,0.05392318933743501,3.9740082608385006
309,0.2919145495304608,0.7340887948970298
312,0.11081435299833726,1.9337855979806213
313,0.16293420006398107,1.3152008589576487
314,0.17144319420875948,1.2499253812128086
318,0.642156018078528,0.3337058189050873
321,0.4340283136720688,0.49372631491417746
324,0.13139486808911272,1.6308947449332023
342,0.18046365338908865,1.1874479755527432
345,0.20150873848297768,1.0634337820333652
364,0.36620007516070857,0.5851751935978784
366,0.8139641123971625,0.26326860928380197
398,0.13659710957293694,1.5687828281849774
413,0.07555422951035559,2.836256835209393
415,0.08697627047060322,2.463789246403164
425,0.22883092985452327,0.9364608185351452
429,0.15524727449318415,1.380321816130391
430,0.25863479573071363,0.8285474476560446
