y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
727.7870302137067,338.04298698108573,170.6807900553327,2.4586983833144305,0.18771883950398985,6.540457688192556,2857.0,0.17686385442684832,0,4
726.1097277596718,334.7297374771722,187.4208965830971,2.3787952132679826,0.07163137556751353,8.317917886449832,2885.0,0.1712072937595219,1,4
731.0061550671855,339.52723541308274,169.11647496020592,2.5114330491631045,0.17183146424979173,6.169335545745352,2855.0,0.17734108408669166,2,4
730.4450070756815,339.59162515967944,148.88583275728777,2.5404029323757933,0.09003847658284579,5.219762136667265,2785.0,0.19612279521137174,3,4
728.8477356280587,335.535586452054,167.21942252943475,2.5144201212327135,0.08411721732589392,5.827624714122365,2839.0,0.18074771931814482,4,4
730.1660843395612,335.1408204476436,156.8006549711849,2.590951417787536,0.1351123134654188,5.035324776125185,2837.0,0.18205289574596464,5,4
726.2877958660164,330.43110012460977,124.81614257665886,2.4769945597801235,0.20499607182943594,4.859644895402702,2736.0,0.20937980723045324,6,4
728.13112196341,327.8131821892101,178.95175471099478,2.3393497248476685,0.18821910450240306,8.211750486108272,2828.0,0.18395775964251768,7,4
731.062688568625,326.1425826945441,133.09160789430655,2.668830502298713,0.04227698122017105,3.7432014720273714,2767.0,0.1990443993958718,8,4
727.1299306078217,325.7634593434413,166.47103124835445,2.5751571184445883,0.06376532545905535,5.298292153680436,2847.0,0.1783466172045875,9,4
724.9581257429787,327.5754425001481,130.94179648593354,2.357186586978968,0.19101713346175297,5.711402950818081,2726.0,0.2132627969863382,10,4
729.5036409474378,327.61991518773306,151.08776684686566,2.5783509212364444,0.08211798934359242,4.848264947934785,2831.0,0.18274917338015556,11,4
528.8820077173041,1828.2142777541908,119.12879586354043,2.4498287959708747,0.08842349703299927,4.881246342138423,2747.0,0.2055718445927433,11,29
730.1327007011153,328.3219057736813,206.70886381035808,2.3979787724369444,0.198457127029346,8.780932567319649,2931.0,0.16143047310701814,12,4
528.5918850083624,1829.4177535751173,160.76959464718576,2.4110278020311093,0.04145121257234844,6.960495327753381,2853.0,0.17761886844970248,12,29
735.2687057344466,332.2100842782919,108.40671880119471,2.6174564307961083,0.16091713603943522,3.615992305026374,2656.0,0.23918113119477308,13,4
526.5003007358006,1828.7857933306348,180.69003972692394,2.4089231733419134,0.10415619095854632,8.145113980008903,2970.0,0.15500987566878693,13,29
1107.4141785851727,1226.521754683882,98.65449713006298,2.5251053401584467,0.029702967347946804,3.506416780631635,2772.0,0.1992178585492847,13,31
730.9705335351262,336.3330300114105,140.2744332869077,2.6323483574684294,0.0807063906986415,4.231449802835176,2722.0,0.21455018535802192,14,4
525.9256561534025,1829.318604318046,170.5311717001008,2.455354540605138,0.10947343603631189,6.740362517790546,2918.0,0.1644183497259599,14,29
1110.1979511138768,1227.8821723234935,112.63894696396646,2.4407881531404234,0.11388610639461313,4.4561285534281945,2833.0,0.18295787810896474,14,31
729.1900531061619,332.6507509065829,128.95011628573945,2.4906272200668527,0.1535412140096484,5.159489396579674,2720.0,0.21435113784350487,15,4
522.8750343196707,1829.3097651361177,140.45689119897472,2.383878198287533,0.13474469314441723,6.124573744141339,2789.0,0.19362303992554,15,29
729.7549990817699,335.0665100272825,95.05058738339979,2.560238689825922,0.044001988584780376,3.450681390156428,2602.0,0.2630587729782293,16,4
524.460769114962,1828.9497029651425,151.69055969657347,2.605318372777003,0.1598724084663479,4.844896093249934,2916.0,0.16452257124748762,16,29
1111.531278158953,1221.845124845286,161.93803776431074,2.5284860090700225,0.03770840103982448,5.960267855724739,2985.0,0.1520103176861414,16,31
729.2277822743034,334.38487153820455,114.73484359902875,2.5754008329234663,0.07293677166286099,3.614232814709375,2670.0,0.23365921305427476,17,4
526.4358475481578,1825.8900164970112,156.26442443219872,2.4319227596632103,0.23888461925166413,6.376052229723142,2918.0,0.1646481703361973,17,29
1110.3984681107968,1221.0082805346308,150.26343409834166,2.488184012042787,0.025998245649326856,5.762314581942305,2939.0,0.16063088801210107,17,31
724.6959043858222,326.08592105011815,119.10917044661392,2.4345866841337074,0.1834398361353557,5.036328560110525,2675.0,0.2304046385713261,18,4
528.0066569932075,1826.9431634842385,108.89261822467542,2.52976989307842,0.07775679684135046,3.7412726446535327,2690.0,0.22478322170904996,18,29
725.6321261686705,332.8648008667984,97.63152728325569,2.564517001982982,0.2111870553884408,3.223520746268365,2635.0,0.24766591038703947,19,4
530.3338634544562,1825.8965836298178,156.37504896791216,2.3694880637408846,0.1569650262592999,6.892847553190865,2833.0,0.18275027471696792,19,29
1112.6572822722012,1219.8053471788176,107.67931003492198,2.497769705794494,0.07677363001435296,4.35518228485194,2842.0,0.18059860899378732,19,31
528.3751542196856,1825.3407244481905,150.51019073107273,2.3647206431019443,0.12999633303633015,6.916223206460673,2830.0,0.1838306215726577,20,29
1109.4377714790205,1217.8120688153774,127.95012931952245,2.524219873879051,0.03388488402841111,5.0718970180711604,2917.0,0.16479637209621256,20,31
729.5545554733578,334.13311820273213,143.41157720682352,2.5133052533871205,0.1074021069832299,5.389753780739961,2757.0,0.2031821658561488,21,4
528.4302136520372,1827.2262665045812,104.32798253946943,2.484635566291557,0.11714564080029496,4.002916550608042,2692.0,0.22458320655548902,21,29
1110.3577160296159,1213.8157944645234,124.65775557208507,2.551616329168017,0.08936145831607545,4.664816137716458,2857.0,0.17720351515376653,21,31
732.4663887079229,339.23117735004945,108.40016692397575,2.5237678776617387,0.16595102500807274,4.241247278308533,2656.0,0.23924621700960585,22,4
530.5721807195154,1828.5113165451946,140.45788283839792,2.3831791752828053,0.13802435450633427,6.495603939751807,2835.0,0.18269564438330738,22,29
1107.7452129190347,1213.7797723523277,135.29960912153618,2.597872394311373,0.07420384478283155,4.355875583127682,2917.0,0.16484594087855078,22,31
730.888076182925,334.7117170189847,110.90117926854855,2.536556328317148,0.08577598464044921,4.102428215070124,2661.0,0.23565081506824012,23,4
531.2888820051063,1829.996815819106,176.87907436380857,2.386668294348709,0.07290754258617405,7.831908410588418,2918.0,0.16373191821535402,23,29
1111.9674370624966,1213.9608327755252,155.9939852689061,2.5208541208893083,0.15693637094078491,5.695933389518849,2991.0,0.15067045289961786,23,31
730.4174198889687,337.5088477048596,110.91261218210306,2.6037662638399275,0.15082437019965458,3.572771344662263,2652.0,0.23970103972272416,24,4
532.4540627273,1827.7811420182936,103.29696800005982,2.592991393917851,0.10565107464130268,3.980192638351819,2754.0,0.20367285329660392,24,29
1108.607779370583,1211.5231978271495,194.96675908020998,2.580390483204542,0.024478823830076074,6.330700101945413,3100.0,0.1348954566254965,24,31
729.1237140419541,337.89315594022327,139.76749856956442,2.536145497208016,0.20992190913994999,5.029115390808915,2771.0,0.1994698849797818,25,4
537.0547770992333,1828.1379921595833,129.185401601404,2.3963791736895477,0.10331539819155271,5.308510690298299,2799.0,0.1917170440646275,25,29
1110.4285159004635,1210.759554880153,180.38459023283363,2.431640417702991,0.05392045465445224,6.7404116001813925,3076.0,0.1384730584375659,25,31
726.236338347704,340.3360703134733,110.87590553551541,2.621203014671501,0.09322835332736855,3.575564162839105,2652.0,0.23969736536297456,26,4
535.2853009349244,1824.95187283764,121.73626397404541,2.5676143452138622,0.11049247374523738,4.076811475386643,2790.0,0.19330772882571065,26,29
1111.172343045639,1209.1261771920863,137.4754295880381,2.502502393691696,0.09620862732779145,5.179555562991227,2932.0,0.16120478270805777,26,31
725.009054395631,338.38636946486173,98.75223849317119,2.6654344860966495,0.023920968395135717,3.4197116237426153,2653.0,0.23941766556005745,27,4
536.178038091793,1824.3432271282866,144.56346967915718,2.5010151922255317,0.0690587430667322,5.774796043867247,2886.0,0.17050479964268944,27,29
